Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved
305,"Sep 9, 2020, 9:42:39 AM",Morning Run,Run,,1630,"3,71",,,False,,Nike Air,,,1630.0,1564.0,3711.10009765625,5.900000095367432,2.372826099395752,137.1954803466797,152.59500122070312,697.4000244140625,761.0999755859375,45.0,-0.4149712920188904,,,,,,,,,480.6512756347656,,,,,,,,,4.0,,,,,0.0,17.0,0.0,,1.0,4646.0,1599641984.0,2.0,15.050000190734863,15.050000190734863,12.789999961853027,0.8600000143051147,1019.5,0.5199999809265137,0.7799999713897705,21.0,0.0,1599641728.0,1599684480.0,0.7400000095367432,0.0,,0.699999988079071,6195.0,0.0,265.0,,,,,,0.0,,,,,
306,"Sep 12, 2020, 9:27:11 AM","Uma rapidinha, para n ficar parado",Ride,,4139,"25,42",,,False,,Branquela,,16.0,4139.0,3856.0,25420.80078125,16.200000762939453,6.592531204223633,346.1860656738281,345.1860046386719,693.9000244140625,887.9000244140625,15.300000190734863,0.0039337864145636,,,,,,,,257.22271728515625,1105.914794921875,,,,,,,,,4.0,,,,,0.0,42.0,0.0,,1.0,,1599901184.0,2.0,15.34000015258789,15.34000015258789,12.619999885559082,0.8399999737739563,1018.2000122070312,1.399999976158142,1.75,358.0,0.0,1599900800.0,1599943680.0,0.8299999833106995,0.0,,0.6100000143051147,16093.0,0.0,272.1000061035156,,,,,,8968.099609375,,,,,
307,"Sep 19, 2020, 9:56:11 AM","Miragem Café + Reconhecimento de trajeto novo, Miragem Café para obrigatória.",Ride,,14493,"68,94",,,False,,Branquela,,16.0,14493.0,12765.0,68944.6015625,17.5,5.401065349578857,940.4501342773438,941.75,468.7999877929688,798.7000122070312,34.5,-0.0018855718662962,,,,,,,,214.768798828125,3056.8017578125,,,,,,,,,5.0,,,,,0.0,230.0,0.0,,1.0,,1600505984.0,2.0,17.959999084472656,17.959999084472656,10.4399995803833,0.6100000143051147,1013.2999877929688,3.0,3.0,0.0,0.0,1600505216.0,1600548608.0,0.1000000014901161,0.0,,0.3799999952316284,16093.0,0.0,277.5,,,,,,11466.5,,,,,
308,"Sep 21, 2020, 9:15:49 AM","Chove mas N paro, Commute",Ride,,1658,"5,25",,,False,,Branquela,,16.0,1658.0,1252.0,5258.7998046875,12.199999809265137,4.200319290161133,82.5294418334961,69.62940216064453,684.5999755859375,711.2999877929688,24.299999237060547,0.2453031092882156,,,,,,,,205.90451049804688,287.43927001953125,,,,,,,,,3.0,,,,,0.0,10.0,0.0,,1.0,,1600678784.0,5.0,17.459999084472656,17.670000076293945,16.139999389648438,0.9200000166893004,1017.7999877929688,1.6200000047683716,2.789999961853028,41.0,0.3138000071048736,1600677888.0,1600721408.0,0.1800000071525573,0.3199999928474426,5.0,0.9900000095367432,16093.0,0.0,273.1000061035156,,,,,,4368.39990234375,,,,,
309,"Sep 21, 2020, 7:52:22 PM",Commute,Ride,,2884,"5,77",,,False,,Branquela,,16.0,2884.0,982.0,5772.0,14.399999618530272,5.877800464630127,54.97789764404297,63.37789916992188,684.5999755859375,716.7000122070312,22.799999237060547,-0.1455301493406295,,,,,,,,235.0068817138672,257.31622314453125,,,,,,,,,4.0,,,,,0.0,10.0,0.0,,1.0,,1600714752.0,5.0,21.520000457763672,21.93000030517578,18.81999969482422,0.8500000238418579,1015.0,1.830000042915344,2.5799999237060547,123.0,0.7376999855041504,1600677888.0,1600721408.0,0.1800000071525573,0.3100000023841858,5.0,0.75,9955.0,1.0,273.70001220703125,,,,,,3969.800048828125,,,,,
310,"Sep 22, 2020, 9:22:09 AM",Commute,Ride,,1867,"5,54",,,False,,Branquela,,16.0,1867.0,1142.0,5548.7998046875,12.600000381469728,4.85884428024292,76.1556625366211,65.95570373535156,683.5,711.9000244140625,44.09999847412109,0.1838235259056091,,,,,,,,259.3344116210937,330.2177734375,,,,,,,,,4.0,,,,,0.0,12.0,0.0,,1.0,,1600765184.0,5.0,16.31999969482422,16.719999313354492,16.31999969482422,1.0,1018.9000244140624,1.4199999570846558,5.079999923706055,231.0,0.9682999849319458,1600764288.0,1600807808.0,0.209999993443489,0.5299999713897705,5.0,0.7400000095367432,15860.0,0.0,268.70001220703125,,,,,,4506.7998046875,,,,,
311,"Sep 22, 2020, 7:38:38 PM",Commute,Ride,,1160,"5,94",,,False,,Branquela,,16.0,1160.0,1003.0,5940.0,12.899999618530272,5.9222331047058105,48.61577606201172,57.61579895019531,684.5999755859375,716.0999755859375,29.600000381469727,-0.1515151560306549,,,,,,,,245.1925201416016,274.2103576660156,,,,,,,,,4.0,,,,,0.0,11.0,0.0,,1.0,,1600801152.0,5.0,16.09000015258789,16.6299991607666,16.09000015258789,1.0,1020.7999877929688,5.150000095367432,12.470000267028809,210.0,1.2445000410079956,1600764288.0,1600807808.0,0.209999993443489,0.6700000166893005,5.0,1.0,13998.0,1.0,272.3999938964844,,,,,,3869.800048828125,,,,,
312,"Sep 23, 2020, 9:12:08 AM",Commute,Ride,,1163,"5,24",,,False,,Branquela,,16.0,1163.0,977.0,5246.0,13.899999618530272,5.369498252868652,81.76006317138672,66.26010131835938,684.5999755859375,711.9000244140625,36.400001525878906,0.2954632043838501,,,,,,,,298.3512268066406,325.0101623535156,,,,,,,,,3.0,,,,,0.0,8.0,0.0,,1.0,,1600851584.0,5.0,14.31999969482422,14.510000228881836,14.31999969482422,1.0,1023.5,0.8899999856948853,1.7000000476837158,172.0,0.2506000101566314,1600850560.0,1600894208.0,0.25,0.3400000035762787,5.0,1.0,16093.0,0.0,270.79998779296875,,,,,,4381.0,,,,,
313,"Sep 23, 2020, 9:41:15 AM",Morning Run,Run,,1584,"3,15",,,False,,Nike Air,,,1584.0,1476.0,3152.800048828125,4.300000190734863,2.1360433101654053,109.22032165527344,112.0199966430664,702.2999877929688,759.2999877929688,46.79999923706055,-0.0888099446892738,,,,,,,,,407.6017761230469,,,,,,,,,3.0,,,,,0.0,12.0,0.0,,1.0,3939.89990234375,1600851584.0,5.0,14.31999969482422,14.510000228881836,14.31999969482422,1.0,1023.5,0.8899999856948853,1.7000000476837158,172.0,0.2506000101566314,1600850560.0,1600894208.0,0.25,0.3400000035762787,5.0,1.0,16093.0,0.0,270.79998779296875,,,,,,0.0,,,,,
314,"Sep 23, 2020, 7:34:36 PM",Commute,Ride,,1467,"5,42",,,False,,Branquela,,16.0,1467.0,1204.0,5419.89990234375,13.399999618530272,4.501577854156494,127.649169921875,135.74899291992188,684.5999755859375,760.5,39.29999923706055,-0.1494492590427398,,,,,,,,247.2659149169922,331.9447021484375,,,,,,,,,3.0,,,,,0.0,10.0,0.0,,1.0,,1600887552.0,3.0,18.190000534057617,18.520000457763672,17.18000030517578,0.9399999976158142,1022.7999877929688,2.130000114440918,5.130000114440918,93.0,0.033900000154972,1600850560.0,1600894208.0,0.25,0.1199999973177909,5.0,1.0,16093.0,1.0,270.70001220703125,,,,,,5011.39990234375,,,,,
315,"Sep 28, 2020, 9:12:35 AM",Commute,Ride,,1509,"5,31",,,False,,Branquela,,16.0,1509.0,1149.0,5318.7001953125,15.100000381469728,4.628981590270996,82.6544189453125,69.55439758300781,684.5999755859375,712.7999877929688,34.20000076293945,0.2463007867336273,,,,,,,,228.2872009277344,292.4664611816406,,,,,,,,,3.0,,,,,0.0,9.0,0.0,,1.0,,1601283584.0,1.0,16.860000610351562,16.860000610351562,13.529999732971191,0.8100000023841858,1011.7000122070312,1.7799999713897705,1.9299999475479128,339.0,0.0,1601282304.0,1601326336.0,0.4099999964237213,0.0,,0.1299999952316284,16093.0,0.0,269.0,,,,,,4440.2998046875,,,,,
316,"Sep 28, 2020, 9:50:41 AM",Morning Run,Run,,2454,"5,79",,,False,,Nike Air,,,2454.0,2351.0,5792.2998046875,4.699999809265137,2.4637601375579834,190.2994079589844,198.3990020751953,701.7999877929688,759.0,44.59999847412109,-0.1398408263921737,,,,,,,,,732.0155029296875,,,,,,,,,3.0,,,,,0.0,19.0,0.0,,1.0,7075.7001953125,1601283584.0,1.0,16.860000610351562,16.860000610351562,13.529999732971191,0.8100000023841858,1011.7000122070312,1.7799999713897705,1.9299999475479128,339.0,0.0,1601282304.0,1601326336.0,0.4099999964237213,0.0,,0.1299999952316284,16093.0,0.0,269.0,,,,,,0.0,,,,,
317,"Sep 28, 2020, 7:42:10 PM",Commute,Ride,,1342,"5,04",,,False,,Branquela,,16.0,1342.0,1007.0,5041.2001953125,11.899999618530272,5.006156921386719,36.74583435058594,67.64579772949219,681.0,715.9000244140625,21.200000762939453,-0.6129493117332458,,,,,,,,257.1278076171875,288.70458984375,,,,,,,,,3.0,,,,,0.0,8.0,0.0,,1.0,,1601319552.0,2.0,33.20000076293945,33.20000076293945,15.079999923706056,0.3400000035762787,1009.0999755859376,1.840000033378601,3.450000047683716,291.0,0.0249000005424022,1601282304.0,1601326336.0,0.4099999964237213,0.0099999997764825,5.0,0.4600000083446502,16093.0,2.0,268.5,,,,,,2887.10009765625,,,,,
318,"Sep 29, 2020, 8:58:37 AM",Commute,Ride,,1247,"5,35",,,False,,Branquela,,16.0,1247.0,1022.0,5353.5,13.300000190734863,5.238258361816406,79.6009521484375,68.0009994506836,684.5999755859375,711.4000244140625,19.0,0.2166806757450103,,,,,,,,251.41616821289065,286.4960632324219,,,,,,,,,3.0,,,,,0.0,8.0,0.0,,1.0,,1601366400.0,2.0,17.260000228881836,17.450000762939453,16.010000228881836,0.9200000166893004,1015.5999755859376,1.2100000381469729,1.75,279.0,0.0062000001780688,1601368576.0,1601412736.0,0.4399999976158142,0.0099999997764825,5.0,0.6399999856948853,16093.0,0.0,270.1000061035156,,,,,,4576.0,,,,,
319,"Sep 29, 2020, 7:32:34 PM",Commute + esquecimento de desligar kkk,Ride,,3443,"6,18",,,False,,Branquela,,16.0,3443.0,2035.0,6183.60009765625,14.100000381469728,3.038624048233032,43.243106842041016,56.44309997558594,684.5999755859375,714.7000122070312,23.299999237060547,-0.2134678810834884,,,,,,,,165.13507080078125,374.6954345703125,,,,,,,,,4.0,,,,,0.0,22.0,0.0,,1.0,,1601405952.0,1.0,30.209999084472656,31.549999237060547,18.989999771118164,0.5099999904632568,1014.5,2.180000066757202,3.190000057220459,114.0,0.0115999998524785,1601368576.0,1601412736.0,0.4399999976158142,0.0099999997764825,5.0,0.2899999916553497,16093.0,2.0,269.0,,,,,,3011.39990234375,,,,,
320,"Sep 30, 2020, 9:09:48 AM",Commute,Ride,,1451,"5,2",,,False,,Branquela,,16.0,1451.0,1078.0,5201.10009765625,13.600000381469728,4.82476806640625,79.50527954101562,66.2052993774414,684.5999755859375,711.9000244140625,23.700000762939453,0.2557151317596435,,,,,,,,235.6502227783203,283.2442321777344,,,,,,,,,3.0,,,,,0.0,8.0,0.0,,1.0,,1601456384.0,2.0,18.11000061035156,18.709999084472656,18.11000061035156,1.0,1018.5,1.3300000429153442,1.4900000095367432,27.0,0.0,1601454976.0,1601499136.0,0.4699999988079071,0.0,,0.7099999785423279,16093.0,0.0,270.6000061035156,,,,,,4184.10009765625,,,,,
321,"Oct 1, 2020, 7:34:11 PM",,Ride,,1257,"5,28",,,False,,Branquela,,16.0,1257.0,1056.0,5283.10009765625,14.0,5.002935409545898,43.0485725402832,66.94860076904297,677.7999877929688,716.2999877929688,30.100000381469727,-0.4523859024047851,,,,,,,,230.61697387695312,271.5376892089844,,,,,,,,,3.0,,,,,0.0,8.0,0.0,,1.0,,1601578752.0,1.0,31.63999938964844,32.81999969482422,18.530000686645508,0.4600000083446502,1011.5,2.9800000190734863,4.340000152587891,35.0,0.0,1601541248.0,1601585536.0,0.5,0.0,,0.0599999986588954,16093.0,2.0,275.20001220703125,,,,,,2764.39990234375,,,,,
322,"Oct 2, 2020, 10:01:56 AM",Commute,Ride,,1621,"5,35",,,False,,Branquela,,16.0,1621.0,1002.0,5349.60009765625,14.100000381469728,5.338922023773193,78.60870361328125,64.20870208740234,684.5999755859375,711.0,29.39999961853028,0.2691790163516998,,,,,,,,215.61520385742188,240.8915405273437,,,,,,,,,3.0,,,,,0.0,8.0,0.0,,1.0,,1601632768.0,1.0,21.01000022888184,21.15999984741211,16.690000534057617,0.7599999904632568,1014.4000244140624,2.8299999237060547,5.21999979019165,359.0,0.0,1601627648.0,1601672064.0,0.5299999713897705,0.0,,0.0399999991059303,16093.0,1.0,278.5,,,,,,4490.39990234375,,,,,
323,"Oct 2, 2020, 3:09:40 PM",Commute,Ride,,1471,"5,22",,,False,,Branquela,,16.0,1471.0,1077.0,5225.2998046875,14.5,4.851717948913574,42.15087127685547,49.45090103149414,684.5999755859375,715.7000122070312,40.59999847412109,-0.1397048979997635,,,,,,,,198.79103088378903,238.7191619873047,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1601650816.0,1.0,33.220001220703125,33.83000183105469,17.239999771118164,0.3899999856948852,1012.7999877929688,3.039999961853028,3.0999999046325684,18.0,0.0051000001840293,1601627648.0,1601672064.0,0.5299999713897705,0.0099999997764825,5.0,0.1000000014901161,16093.0,11.0,276.8999938964844,,,,,,3207.5,,,,,
324,"Oct 3, 2020, 9:14:09 AM",Training,Ride,,6249,"32,62",,,False,,Branquela,,16.0,6249.0,5007.0,32627.19921875,20.89999961853028,6.516317367553711,438.7474060058594,438.9469909667969,692.7000122070312,887.9000244140625,25.0,-0.0006129854591563,,,,,,,,283.2462463378906,1581.30712890625,,,,,,,,,5.0,,,,,0.0,90.0,0.0,,1.0,,1601715584.0,1.0,18.07999992370605,18.07999992370605,13.140000343322754,0.7300000190734863,1014.0,1.1799999475479126,1.3200000524520874,313.0,0.0,1601713920.0,1601758464.0,0.5600000023841858,0.0,,0.0,16093.0,0.0,284.20001220703125,,,,,,10380.0,,,,,
325,"Oct 10, 2020, 11:53:50 AM",Morning Ride,Ride,,4408,"25,43",,,False,,Branquela,,16.0,4408.0,3974.0,25429.30078125,18.799999237060547,6.398918151855469,313.9199523925781,315.32000732421875,693.7999877929688,887.9000244140625,31.0,-0.0055054603144526,,,,,,,,267.5594787597656,1185.556640625,,,,,,,,,5.0,,,,,0.0,71.0,0.0,,1.0,,1602327552.0,3.0,21.049999237060547,21.59000015258789,19.51000022888184,0.9100000262260436,1012.0,0.7799999713897705,1.2899999618530271,53.0,0.2102999985218048,1602318464.0,1602363392.0,0.7799999713897705,0.1299999952316284,5.0,0.8799999952316284,16093.0,3.0,274.8999938964844,,,,,,7545.5,,,,,
326,"Oct 11, 2020, 9:02:32 AM",Morning Ride,Ride,,6440,"38,32",,,False,,Branquela,,16.0,6440.0,5988.0,38324.19921875,19.299999237060547,6.400166988372803,586.1815795898438,583.3820190429688,477.3999938964844,798.7000122070312,43.400001525878906,0.0073060886934399,,,,,,,,264.0964660644531,1763.2686767578125,,,,,,,,,5.0,,,,,0.0,108.0,0.0,,1.0,,1602406784.0,3.0,15.18000030517578,15.18000030517578,14.029999732971191,0.9300000071525574,1018.9000244140624,2.740000009536743,6.429999828338623,202.0,0.0,1602404736.0,1602449792.0,0.8199999928474426,0.0,,0.9800000190734864,16093.0,0.0,280.1000061035156,,,,,,1798.9000244140625,,,,,
327,"Oct 13, 2020, 8:48:28 AM","Semana de prova e ossada, mas deixar de treinar nunca",Ride,,4343,"20,09",,,False,,Branquela,,16.0,4343.0,3791.0,20092.599609375,16.399999618530273,5.300079345703125,371.148681640625,368.9490051269531,693.9000244140625,943.9000244140624,17.799999237060547,0.0109493043273687,,,,,,,,228.7629547119141,966.9732055664062,,,,,,,,,5.0,,,,,0.0,68.0,0.0,,1.0,,1602576000.0,3.0,16.709999084472656,17.049999237060547,16.709999084472656,1.0,1017.2999877929688,1.6399999856948853,3.059999942779541,38.0,0.017799999564886,1602577408.0,1602622592.0,0.8899999856948853,0.0199999995529651,5.0,0.959999978542328,16093.0,0.0,278.6000061035156,,,,,,14684.5,,,,,
328,"Oct 15, 2020, 9:06:07 AM",Morning Ride,Ride,,3910,"19,7",,,False,,Branquela,,16.0,3910.0,3542.0,19705.5,24.89999961853028,5.563382148742676,372.306396484375,370.5060119628906,693.9000244140625,943.9000244140624,37.20000076293945,0.0091345058754086,,,,,,,,235.665771484375,930.7227783203124,,,,,,,,,4.0,,,,,0.0,39.0,0.0,,1.0,,1602752384.0,2.0,18.280000686645508,19.06999969482422,18.280000686645508,1.0,1016.4000244140624,1.909999966621399,2.9600000381469727,213.0,0.0074999998323619,1602750080.0,1602795520.0,0.9700000286102296,0.0199999995529651,5.0,0.7599999904632568,16093.0,0.0,267.5,,,,,,6715.89990234375,,,,,
329,"Oct 16, 2020, 9:28:51 AM",Morning Ride,Ride,,10772,"53,2",,,False,,Branquela,,16.0,10772.0,10305.0,53205.1015625,21.39999961853028,5.163037300109863,760.096435546875,760.1959838867188,657.4000244140625,882.2000122070312,40.5,-0.0001879519113572,,,,,,,,201.99176025390625,2320.9033203125,,,,,,,,,6.0,,,,,0.0,271.0,0.0,,1.0,,1602838784.0,5.0,16.049999237060547,16.280000686645508,15.84000015258789,0.9900000095367432,1019.0999755859376,2.5199999809265137,4.78000020980835,204.0,0.1831000000238418,1602836480.0,1602881920.0,0.0099999997764825,0.2800000011920929,5.0,0.949999988079071,16093.0,0.0,275.3999938964844,,,,,,40238.19921875,,,,,
330,"Oct 18, 2020, 9:15:43 AM",Morning Ride,Ride,,4109,"23,8",,,False,,Branquela,,16.0,4109.0,3755.0,23804.599609375,18.299999237060547,6.339440822601318,380.7326965332031,381.6329956054688,693.9000244140625,798.7000122070312,21.299999237060547,-0.0037807817570865,,,,,,,,264.99688720703125,1109.49609375,,,,,,,,,5.0,,,,,0.0,67.0,0.0,,1.0,,1603011584.0,3.0,13.850000381469728,13.869999885559082,13.630000114440918,0.9900000095367432,1019.0999755859376,1.059999942779541,2.380000114440918,55.0,0.0,1603009152.0,1603054720.0,0.0900000035762786,0.0,,0.9900000095367432,16093.0,0.0,283.20001220703125,,,,,,2909.5,,,,,
331,"Oct 20, 2020, 8:57:35 AM",Morning Ride,Ride,,3830,"17,93",,,False,,Branquela,,16.0,3830.0,3391.0,17933.69921875,14.899999618530272,5.288617134094238,290.5279541015625,290.9280090332031,694.0,919.5,20.89999961853028,-0.0022304377052932,,,,,,,,223.32467651367188,844.384033203125,,,,,,,,,4.0,,,,,0.0,37.0,0.0,,1.0,,1603180800.0,3.0,15.869999885559082,16.200000762939453,15.869999885559082,1.0,1017.5,2.049999952316284,4.170000076293945,64.0,0.031700000166893,1603181824.0,1603227648.0,0.1599999964237213,0.0599999986588954,5.0,1.0,16093.0,0.0,281.5,,,,,,10255.7998046875,,,,,
332,"Oct 24, 2020, 5:01:07 PM",Afternoon Ride,Ride,,5096,"24,76",,,False,,Branquela,,16.0,5096.0,3882.0,24765.30078125,18.0,6.379520893096924,317.6073913574219,320.5069885253906,691.0999755859375,889.9000244140625,14.100000381469728,-0.0117099331691861,,,,,,,,252.11935424804688,1091.2794189453125,,,,,,,,,5.0,,,,,0.0,70.0,0.0,,1.0,,1603558784.0,5.0,20.920000076293945,21.6200008392334,20.56999969482422,0.9800000190734864,1014.0999755859376,3.039999961853028,5.070000171661377,46.0,0.6223000288009644,1603527296.0,1603573376.0,0.3000000119209289,0.3000000119209289,5.0,1.0,16093.0,5.0,269.3999938964844,,,,,,7815.2998046875,,,,,
333,"Oct 27, 2020, 8:01:58 PM",Afternoon Ride,Ride,,1632,"5,72",,,False,,Branquela,,16.0,1632.0,1139.0,5724.7001953125,13.100000381469728,5.02607536315918,50.82381057739258,72.92379760742188,677.9000244140625,716.0999755859375,38.400001525878906,-0.386046439409256,,,,,,,,223.6293487548828,284.0054626464844,,,,,,,,,3.0,,,,,0.0,9.0,0.0,,1.0,,1603828736.0,2.0,25.850000381469727,27.51000022888184,23.030000686645508,0.8399999737739563,1003.2999877929688,1.2000000476837158,1.919999957084656,46.0,0.2926999926567077,1603786496.0,1603832576.0,0.3899999856948852,0.1099999994039535,5.0,0.6800000071525574,16093.0,0.0,280.29998779296875,,,,,,3066.60009765625,,,,,
334,"Oct 30, 2020, 9:25:02 AM",Morning Ride,Ride,,1380,"5,36",,,False,,Branquela,,16.0,1380.0,1125.0,5363.60009765625,14.199999809265137,4.76764440536499,84.46920776367188,71.96920013427734,685.2000122070312,710.9000244140625,32.400001525878906,0.2330524325370788,,,,,,,,235.90367126464844,295.9120788574219,,,,,,,,,4.0,,,,,0.0,12.0,0.0,,1.0,,1604048384.0,5.0,17.700000762939453,18.540000915527344,17.700000762939453,1.0,1015.0999755859376,1.340000033378601,5.190000057220459,181.0,0.5925999879837036,1604045568.0,1604091904.0,0.4799999892711639,0.4199999868869781,5.0,0.9900000095367432,5599.0,0.0,288.5,,,,,,4409.2001953125,,,,,
335,"Oct 30, 2020, 3:14:38 PM",Lunch Ride,Ride,,1469,"5,2",,,False,,Branquela,,16.0,1469.0,1197.0,5208.60009765625,15.100000381469728,4.351378440856934,51.41619110107422,69.11620330810547,683.0999755859375,714.0,34.29999923706055,-0.3398225903511047,,,,,,,,201.28973388671875,268.6527099609375,,,,,,,,,5.0,,,,,0.0,21.0,0.0,,1.0,,1604070016.0,3.0,24.81999969482422,25.979999542236328,24.81999969482422,1.0,1015.2999877929688,2.259999990463257,2.380000114440918,142.0,0.1098000034689903,1604045568.0,1604091904.0,0.4799999892711639,0.2399999946355819,5.0,0.9200000166893004,7149.0,6.0,288.70001220703125,,,,,,2769.199951171875,,,,,
336,"Nov 5, 2020, 9:13:51 AM",Morning Ride,Ride,,4641,"13,08",,,False,,Branquela,,16.0,4641.0,3267.0,13087.400390625,15.5,4.005938053131104,305.6952209472656,291.5950012207031,685.2000122070312,745.0,43.79999923706055,0.1077372133731842,,,,,,,,194.5775146484375,708.790283203125,,,,,,,,,5.0,,,,,0.0,58.0,0.0,,1.0,,1604566784.0,2.0,13.850000381469728,13.93000030517578,13.850000381469728,1.0,1016.0,1.0800000429153442,1.2200000286102295,202.0,0.0132999997586011,1604563712.0,1604610432.0,0.6700000166893005,0.0599999986588954,5.0,0.6600000262260437,16093.0,0.0,285.29998779296875,,,,,,4691.7001953125,,,,,
337,"Nov 5, 2020, 7:35:12 PM",Commute,Ride,,2780,"5,46",,,False,,Branquela,,16.0,2780.0,1198.0,5466.2998046875,11.100000381469728,4.562854766845703,130.47174072265625,138.77200317382812,685.2000122070312,762.5,33.099998474121094,-0.1518394500017166,,,,,,,,205.03648376464844,273.8809509277344,,,,,,,,,4.0,,,,,0.0,13.0,0.0,,1.0,,1604602752.0,5.0,21.170000076293945,21.770000457763672,20.0,0.9300000071525574,1011.9000244140624,2.0999999046325684,4.170000076293945,335.0,1.021399974822998,1604563712.0,1604610432.0,0.6700000166893005,0.3300000131130218,5.0,0.6100000143051147,14186.0,2.0,288.29998779296875,,,,,,5008.0,,,,,
338,"Nov 6, 2020, 9:27:31 AM",Morning Ride,Ride,,5609,"30,16",,,False,,Branquela,,16.0,5609.0,5272.0,30166.599609375,16.600000381469727,5.722041130065918,368.67095947265625,366.8710021972656,691.0999755859375,891.0999755859375,45.70000076293945,0.0059668640606105,,,,,,,,231.3263702392578,1359.7989501953125,,,,,,,,,7.0,,,,,0.0,168.0,0.0,,1.0,,1604653184.0,3.0,15.84000015258789,16.049999237060547,15.59000015258789,0.9800000190734864,1015.9000244140624,1.4800000190734863,2.0299999713897705,201.0,0.0254999995231628,1604650112.0,1604696960.0,0.699999988079071,0.1099999994039535,5.0,1.0,16093.0,0.0,281.3999938964844,,,,,,14583.599609375,,,,,
339,"Nov 8, 2020, 9:11:43 AM","Rápido treino de subida, foi pouco tempo. Mas não pode deixar de treinar",Ride,,3443,"19,1",,,False,,Branquela,,16.0,3443.0,3105.0,19105.30078125,21.5,6.153075695037842,326.1551513671875,327.4549865722656,691.0999755859375,920.4000244140624,27.100000381469727,-0.0068043945357203,,,,,,,,265.65606689453125,919.7210083007812,,,,,,,,,4.0,,,,,0.0,34.0,0.0,,1.0,,1604825984.0,3.0,18.64999961853028,18.88999938964844,16.709999084472656,0.8799999952316284,1018.7999877929688,1.1399999856948853,2.890000104904175,54.0,0.013600000180304,1604822784.0,1604869760.0,0.7599999904632568,0.0199999995529651,5.0,0.949999988079071,16093.0,0.0,279.6000061035156,,,,,,9681.599609375,,,,,
340,"Nov 10, 2020, 9:06:51 AM","Chuva Chuva, por que para o meu treino??? kkkk",Ride,,3255,"9,53",,,False,,Branquela,,16.0,3255.0,2567.0,9536.599609375,13.899999618530272,3.715075969696045,235.47662353515625,221.8769989013672,685.2000122070312,760.0,41.59999847412109,0.1426084786653518,,,,,,,,239.4774780273437,685.4322509765625,,,,,,,,,4.0,,,,,0.0,28.0,0.0,,1.0,,1604998784.0,3.0,18.88999938964844,19.36000061035156,18.36000061035156,0.9700000286102296,1015.7999877929688,0.5199999809265137,0.5899999737739563,263.0,0.3014000058174133,1604995584.0,1605042688.0,0.8399999737739563,0.1800000071525573,5.0,0.8999999761581421,16093.0,0.0,276.70001220703125,,,,,,4352.7001953125,,,,,
341,"Nov 10, 2020, 7:44:06 PM",Afternoon Ride,Ride,,1603,"5,91",,,False,,Branquela,,16.0,1603.0,1346.0,5914.0,14.699999809265137,4.393759250640869,141.7633819580078,149.56300354003906,684.5999755859375,762.5,47.900001525878906,-0.1318904310464859,,,,,,,,238.55088806152344,358.01495361328125,,,,,,,,,4.0,,,,,0.0,14.0,0.0,,1.0,,1605034752.0,5.0,25.020000457763672,25.790000915527344,22.26000022888184,0.8500000238418579,1011.9000244140624,1.9299999475479128,2.5,34.0,1.3207999467849731,1604995584.0,1605042688.0,0.8399999737739563,0.3899999856948852,5.0,1.0,16093.0,2.0,277.20001220703125,,,,,,5325.7001953125,,,,,
342,"Nov 11, 2020, 9:12:20 AM",Morning Ride,Ride,,4156,"13,93",,,False,,Branquela,,16.0,4156.0,3266.0,13938.2001953125,14.899999618530272,4.267666816711426,358.3677673339844,345.6679992675781,685.2000122070312,757.9000244140625,48.900001525878906,0.0911165028810501,,,,,,,,258.02593994140625,939.6248779296876,,,,,,,,,6.0,,,,,0.0,86.0,0.0,,1.0,,1605085184.0,3.0,18.34000015258789,18.799999237060547,18.1200008392334,0.9900000095367432,1014.5,0.8700000047683716,1.4299999475479126,14.0,0.0109000001102685,1605081984.0,1605129088.0,0.8700000047683716,0.0299999993294477,5.0,1.0,16093.0,0.0,276.1000061035156,,,,,,4396.2998046875,,,,,
